season,league,competition,category,section,section_label,match_date,kickoff_time,home_team,away_team,home_score,away_score,stadium,attendance,status,match_url,match_id
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,9,第９節第１日,2026-04-04,14:03,mito,kasm,1,1,Ｋｓスタ,10570,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-9-mito-vs-kasm
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,9,第９節第１日,2026-04-04,15:03,nago,c-os,3,0,豊田ス,27248,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-9-nago-vs-c-os
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,9,第９節第１日,2026-04-04,16:03,g-os,kyot,2,0,パナスタ,27863,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-9-g-os-vs-kyot
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,9,第９節第２日,2026-04-05,14:03,kasw,y-fm,3,0,三協Ｆ柏,13515,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-9-kasw-vs-y-fm
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,9,第９節第２日,2026-04-05,15:03,FCtk,mcd,0,0,味スタ,28760,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-9-FCtk-vs-mcd
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,9,第９節第２日,2026-04-05,16:03,ka-f,uraw,3,2,Ｕ等々力,21735,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-9-ka-f-vs-uraw
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,9,第９節第２日,2026-04-05,13:03,ngsk,shim,0,3,ピースタ,19706,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-9-ngsk-vs-shim
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,9,第９節第２日,2026-04-05,14:03,hiro,fuku,0,1,Ｅピース,26050,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-9-hiro-vs-fuku
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,9,第９節第２日,2026-04-05,14:03,okay,kobe,1,4,ＪＦＥス,14633,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-9-okay-vs-kobe
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,10,第１０節第１日,2026-04-11,13:03,chib,mito,1,1,フクアリ,11529,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-10-chib-vs-mito
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,10,第１０節第１日,2026-04-11,14:03,mcd,kasw,1,0,Ｇスタ,11325,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-10-mcd-vs-kasw
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,10,第１０節第１日,2026-04-11,15:04,y-fm,FCtk,1,3,日産ス,23570,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-10-y-fm-vs-FCtk
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,10,第１０節第１日,2026-04-11,14:03,hiro,shim,1,1,Ｅピース,26488,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-10-hiro-vs-shim
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,10,第１０節第１日,2026-04-11,14:03,fuku,ngsk,1,0,ベススタ,13935,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-10-fuku-vs-ngsk
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,10,第１０節第１日,2026-04-11,15:03,kobe,nago,3,2,ノエスタ,19847,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-10-kobe-vs-nago
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,10,第１０節第１日,2026-04-11,16:03,g-os,c-os,0,1,パナスタ,35137,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-10-g-os-vs-c-os
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,10,第１０節第１日,2026-04-11,16:03,kyot,okay,5,1,サンガＳ,13711,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-10-kyot-vs-okay
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,10,第１０節第２日,2026-04-12,14:03,uraw,tk-v,1,1,埼玉,29530,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-10-uraw-vs-tk-v
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,10,第１０節第２日,2026-04-12,16:03,ka-f,kasm,0,2,Ｕ等々力,23094,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-10-ka-f-vs-kasm
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,11,第１１節第２日,2026-04-18,13:03,y-fm,ka-f,1,2,日産ス,26084,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-11-y-fm-vs-ka-f
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,11,第１１節第２日,2026-04-18,14:03,kasm,uraw,1,0,メルスタ,28777,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-11-kasm-vs-uraw
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,11,第１１節第２日,2026-04-18,15:03,tk-v,chib,1,0,味スタ,18239,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-11-tk-v-vs-chib
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,11,第１１節第２日,2026-04-18,14:04,hiro,ngsk,2,0,Ｅピース,25623,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-11-hiro-vs-ngsk
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,11,第１１節第２日,2026-04-18,16:03,c-os,kyot,3,0,ハナサカ,18835,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-11-c-os-vs-kyot
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,11,第１１節第３日,2026-04-19,13:03,mito,kasw,2,0,Ｋｓスタ,8831,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-11-mito-vs-kasw
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,11,第１１節第３日,2026-04-19,15:03,g-os,okay,2,2,パナスタ,27661,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-11-g-os-vs-okay
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,11,第１１節第３日,2026-04-19,16:03,nago,fuku,2,2,パロ瑞穂,28924,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-11-nago-vs-fuku
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,17,第１７節第１日,2026-04-22,19:03,g-os,fuku,1,2,パナスタ,15003,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-17-g-os-vs-fuku
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,12,第１２節第１日,2026-04-24,19:03,kasw,kasm,0,1,三協Ｆ柏,13132,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-12-kasw-vs-kasm
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,12,第１２節第１日,2026-04-24,19:03,FCtk,mito,5,2,味スタ,18098,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-12-FCtk-vs-mito
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,12,第１２節第２日,2026-04-25,14:03,uraw,y-fm,2,3,埼玉,32797,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-12-uraw-vs-y-fm
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,12,第１２節第２日,2026-04-25,15:03,ka-f,chib,2,1,Ｕ等々力,21492,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-12-ka-f-vs-chib
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,12,第１２節第１日,2026-04-25,14:03,shim,nago,0,2,アイスタ,16687,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-12-shim-vs-nago
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,12,第１２節第１日,2026-04-25,14:04,okay,fuku,2,0,ＪＦＥス,12819,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-12-okay-vs-fuku
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,12,第１２節第１日,2026-04-25,16:03,hiro,c-os,2,1,Ｅピース,25547,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-12-hiro-vs-c-os
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,12,第１２節第１日,2026-04-25,18:33,ngsk,g-os,1,1,ピースタ,20267,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-12-ngsk-vs-g-os
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,13,第１３節第１日,2026-04-29,13:03,tk-v,kasm,2,1,味スタ,28105,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-13-tk-v-vs-kasm
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,13,第１３節第１日,2026-04-29,14:03,chib,y-fm,2,3,フクアリ,16168,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-13-chib-vs-y-fm
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,13,第１３節第１日,2026-04-29,15:03,uraw,ka-f,2,0,埼玉,30780,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-13-uraw-vs-ka-f
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,13,第１３節第１日,2026-04-29,16:03,mito,mcd,2,2,Ｋｓスタ,7229,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-13-mito-vs-mcd
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,13,第１３節第１日,2026-04-29,16:03,kasw,FCtk,1,3,三協Ｆ柏,13073,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-13-kasw-vs-FCtk
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,13,第１３節第１日,2026-04-29,13:03,shim,ngsk,1,2,アイスタ,14571,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-13-shim-vs-ngsk
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,13,第１３節第１日,2026-04-29,14:03,fuku,hiro,2,2,ベススタ,11200,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-13-fuku-vs-hiro
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,13,第１３節第１日,2026-04-29,14:03,kobe,c-os,0,0,ノエスタ,25724,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-13-kobe-vs-c-os
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,13,第１３節第１日,2026-04-29,15:03,kyot,g-os,1,1,サンガＳ,19891,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-13-kyot-vs-g-os
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,13,第１３節第１日,2026-04-29,15:03,nago,okay,1,1,パロ瑞穂,27673,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-13-nago-vs-okay
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,14,第１４節第１日,2026-05-02,14:03,y-fm,mito,1,1,日産ス,23997,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-14-y-fm-vs-mito
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,14,第１４節第１日,2026-05-02,14:04,FCtk,ka-f,2,0,味スタ,33991,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-14-FCtk-vs-ka-f
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,14,第１４節第１日,2026-05-02,16:03,uraw,chib,2,0,埼玉,41561,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-14-uraw-vs-chib
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,14,第１４節第１日,2026-05-02,13:00,okay,hiro,1,0,ＪＦＥス,14255,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-14-okay-vs-hiro
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,14,第１４節第１日,2026-05-02,14:03,kyot,shim,1,2,サンガＳ,16191,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-14-kyot-vs-shim
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,14,第１４節第１日,2026-05-02,15:03,g-os,kobe,5,0,パナスタ,33314,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-14-g-os-vs-kobe
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,14,第１４節第２日,2026-05-03,14:03,tk-v,kasw,1,0,味スタ,21569,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-14-tk-v-vs-kasw
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,14,第１４節第２日,2026-05-03,16:03,kasm,mcd,1,1,メルスタ,31742,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-14-kasm-vs-mcd
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,14,第１４節第２日,2026-05-03,15:03,c-os,fuku,1,1,ハナサカ,17310,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-14-c-os-vs-fuku
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,14,第１４節第２日,2026-05-03,17:03,ngsk,nago,1,2,ピースタ,19630,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-14-ngsk-vs-nago
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,15,第１５節第１日,2026-05-06,15:03,FCtk,chib,0,3,味スタ,29953,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-15-FCtk-vs-chib
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,15,第１５節第１日,2026-05-06,16:03,mcd,y-fm,2,0,Ｇスタ,13616,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-15-mcd-vs-y-fm
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,15,第１５節第１日,2026-05-06,16:03,kasm,mito,3,0,メルスタ,32274,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-15-kasm-vs-mito
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,15,第１５節第１日,2026-05-06,17:03,ka-f,tk-v,1,0,Ｕ等々力,21743,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-15-ka-f-vs-tk-v
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,15,第１５節第１日,2026-05-06,19:03,kasw,uraw,0,1,三協Ｆ柏,13258,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-15-kasw-vs-uraw
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,15,第１５節第１日,2026-05-06,13:03,shim,c-os,1,1,アイスタ,14668,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-15-shim-vs-c-os
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,15,第１５節第１日,2026-05-06,13:04,ngsk,okay,2,1,ピースタ,19802,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-15-ngsk-vs-okay
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,15,第１５節第１日,2026-05-06,14:03,fuku,kyot,1,1,ベススタ,10407,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-15-fuku-vs-kyot
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,15,第１５節第１日,2026-05-06,14:03,nago,g-os,2,1,豊田ス,38880,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-15-nago-vs-g-os
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,15,第１５節第１日,2026-05-06,15:03,hiro,kobe,1,1,Ｅピース,27028,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-15-hiro-vs-kobe
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,16,第１６節第１日,2026-05-09,14:03,mito,uraw,1,4,Ｋｓスタ,8788,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-16-mito-vs-uraw
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,16,第１６節第１日,2026-05-09,16:03,c-os,ngsk,3,2,ハナサカ,17227,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-16-c-os-vs-ngsk
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,16,第１６節第２日,2026-05-10,14:03,y-fm,kasm,1,1,日産ス,32182,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-16-y-fm-vs-kasm
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,16,第１６節第２日,2026-05-10,15:03,FCtk,tk-v,2,1,味スタ,37538,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-16-FCtk-vs-tk-v
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,16,第１６節第２日,2026-05-10,16:03,kasw,ka-f,1,0,三協Ｆ柏,13045,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-16-kasw-vs-ka-f
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,16,第１６節第２日,2026-05-10,17:03,chib,mcd,0,2,フクアリ,12495,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-16-chib-vs-mcd
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,16,第１６節第２日,2026-05-10,14:03,kobe,okay,0,3,ノエスタ,20713,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-16-kobe-vs-okay
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,16,第１６節第２日,2026-05-10,14:03,shim,fuku,1,1,アイスタ,15616,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-16-shim-vs-fuku
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,16,第１６節第２日,2026-05-10,15:03,g-os,hiro,0,1,パナスタ,28360,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-16-g-os-vs-hiro
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,16,第１６節第２日,2026-05-10,16:03,nago,kyot,3,0,豊田ス,36461,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-16-nago-vs-kyot
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,12,第１２節第３日,2026-05-13,19:03,mcd,tk-v,0,0,Ｇスタ,7624,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-12-mcd-vs-tk-v
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,12,第１２節第２日,2026-05-13,19:03,kobe,kyot,1,0,ノエスタ,14587,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-12-kobe-vs-kyot
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,17,第１７節第１日,2026-05-16,14:03,mito,tk-v,0,1,Ｋｓスタ,7123,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-17-mito-vs-tk-v
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,17,第１７節第１日,2026-05-16,16:03,uraw,FCtk,0,0,埼玉,43064,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-17-uraw-vs-FCtk
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,17,第１７節第１日,2026-05-16,17:03,y-fm,kasw,0,1,日産ス,26122,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-17-y-fm-vs-kasw
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,17,第１７節第２日,2026-05-17,14:03,chib,kasm,0,2,フクアリ,17754,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-17-chib-vs-kasm
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,17,第１７節第２日,2026-05-17,19:03,ka-f,mcd,1,1,Ｕ等々力,20889,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-17-ka-f-vs-mcd
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,17,第１７節第２日,2026-05-17,13:04,ngsk,kobe,2,2,ピースタ,20361,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-17-ngsk-vs-kobe
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,17,第１７節第２日,2026-05-17,14:03,okay,shim,2,0,ＪＦＥス,13758,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-17-okay-vs-shim
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,17,第１７節第２日,2026-05-17,15:03,kyot,hiro,0,4,サンガＳ,16040,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-17-kyot-vs-hiro
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,17,第１７節第２日,2026-05-17,15:03,c-os,nago,6,1,ハナサカ,19001,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-17-c-os-vs-nago
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,18,第１８節第１日,2026-05-22,19:33,mcd,uraw,1,0,MUFG国立,44871,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-18-mcd-vs-uraw
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,18,第１８節第２日,2026-05-23,17:33,kasm,FCtk,1,0,メルスタ,28073,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-18-kasm-vs-FCtk
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,18,第１８節第２日,2026-05-23,18:05,kasw,chib,4,2,三協Ｆ柏,13506,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-18-kasw-vs-chib
