season,league,competition,category,section,section_label,match_date,kickoff_time,home_team,away_team,home_score,away_score,stadium,attendance,status,match_url,match_id
2026_27,J1,明治安田J1リーグ,j1,10.0,第１０節第１日,2026-10-17,14:00,hiro,kyot,,,Ｅピース,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-10-hiro-vs-kyot
2026_27,J1,明治安田J1リーグ,j1,10.0,第１０節第１日,2026-10-17,15:00,kasm,ngsk,,,メルスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-10-kasm-vs-ngsk
2026_27,J1,明治安田J1リーグ,j1,10.0,第１０節第１日,2026-10-17,15:00,c-os,ka-f,,,ハナサカ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-10-c-os-vs-ka-f
2026_27,J1,明治安田J1リーグ,j1,10.0,第１０節第１日,2026-10-17,16:00,mito,uraw,,,水戸信ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-10-mito-vs-uraw
2026_27,J1,明治安田J1リーグ,j1,11.0,第１１節第１日,2026-10-21,19:00,FCtk,kasw,,,味スタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-11-FCtk-vs-kasw
2026_27,J1,明治安田J1リーグ,j1,11.0,第１１節第１日,2026-10-21,19:00,ka-f,kobe,,,Ｕ等々力,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-11-ka-f-vs-kobe
2026_27,J1,明治安田J1リーグ,j1,11.0,第１１節第１日,2026-10-21,19:00,y-fm,tk-v,,,MUFG国立,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-11-y-fm-vs-tk-v
2026_27,J1,明治安田J1リーグ,j1,11.0,第１１節第１日,2026-10-21,19:00,shim,mcd,,,アイスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-11-shim-vs-mcd
2026_27,J1,明治安田J1リーグ,j1,11.0,第１１節第１日,2026-10-21,19:00,nago,c-os,,,豊田ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-11-nago-vs-c-os
2026_27,J1,明治安田J1リーグ,j1,11.0,第１１節第１日,2026-10-21,19:00,kyot,kasm,,,サンガＳ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-11-kyot-vs-kasm
2026_27,J1,明治安田J1リーグ,j1,11.0,第１１節第１日,2026-10-21,19:00,okay,mito,,,ＪＦＥス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-11-okay-vs-mito
2026_27,J1,明治安田J1リーグ,j1,11.0,第１１節第１日,2026-10-21,19:00,fuku,g-os,,,ベススタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-11-fuku-vs-g-os
2026_27,J1,明治安田J1リーグ,j1,11.0,第１１節第１日,2026-10-21,19:00,ngsk,hiro,,,ピースタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-11-ngsk-vs-hiro
2026_27,J1,明治安田J1リーグ,j1,11.0,第１１節第１日,2026-10-21,19:30,uraw,chib,,,埼玉,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-11-uraw-vs-chib
2026_27,J1,明治安田J1リーグ,j1,12.0,第１２節第１日,2026-10-24,15:00,kobe,mcd,,,ノエスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-12-kobe-vs-mcd
2026_27,J1,明治安田J1リーグ,j1,12.0,第１２節第１日,2026-10-24,14:00,hiro,shim,,,Ｅピース,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-12-hiro-vs-shim
2026_27,J1,明治安田J1リーグ,j1,12.0,第１２節第１日,2026-10-24,15:00,kasm,kasw,,,メルスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-12-kasm-vs-kasw
2026_27,J1,明治安田J1リーグ,j1,12.0,第１２節第１日,2026-10-24,15:00,tk-v,fuku,,,味スタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-12-tk-v-vs-fuku
2026_27,J1,明治安田J1リーグ,j1,12.0,第１２節第１日,2026-10-24,16:00,g-os,kyot,,,パナスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-12-g-os-vs-kyot
2026_27,J1,明治安田J1リーグ,j1,12.0,第１２節第２日,2026-10-25,14:00,nago,y-fm,,,豊田ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-12-nago-vs-y-fm
2026_27,J1,明治安田J1リーグ,j1,12.0,第１２節第２日,2026-10-25,15:00,uraw,ngsk,,,埼玉,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-12-uraw-vs-ngsk
2026_27,J1,明治安田J1リーグ,j1,12.0,第１２節第２日,2026-10-25,15:00,c-os,chib,,,ハナサカ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-12-c-os-vs-chib
2026_27,J1,明治安田J1リーグ,j1,12.0,第１２節第２日,2026-10-25,16:00,FCtk,mito,,,味スタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-12-FCtk-vs-mito
2026_27,J1,明治安田J1リーグ,j1,12.0,第１２節第２日,2026-10-25,16:00,ka-f,okay,,,Ｕ等々力,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-12-ka-f-vs-okay
2026_27,J1,明治安田J1リーグ,j1,13.0,第１３節第１日,2026-10-31,16:00,kasw,uraw,,,三協Ｆ柏,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-13-kasw-vs-uraw
2026_27,J1,明治安田J1リーグ,j1,13.0,第１３節第１日,2026-10-31,14:00,kyot,shim,,,サンガＳ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-13-kyot-vs-shim
2026_27,J1,明治安田J1リーグ,j1,13.0,第１３節第１日,2026-10-31,15:00,kobe,nago,,,ノエスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-13-kobe-vs-nago
2026_27,J1,明治安田J1リーグ,j1,13.0,第１３節第１日,2026-10-31,14:00,mito,hiro,,,水戸信ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-13-mito-vs-hiro
2026_27,J1,明治安田J1リーグ,j1,13.0,第１３節第１日,2026-10-31,14:00,mcd,g-os,,,Ｇスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-13-mcd-vs-g-os
2026_27,J1,明治安田J1リーグ,j1,13.0,第１３節第１日,2026-10-31,14:00,okay,FCtk,,,ＪＦＥス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-13-okay-vs-FCtk
2026_27,J1,明治安田J1リーグ,j1,13.0,第１３節第１日,2026-10-31,15:00,kasm,c-os,,,メルスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-13-kasm-vs-c-os
2026_27,J1,明治安田J1リーグ,j1,13.0,第１３節第２日,2026-11-01,13:00,y-fm,ka-f,,,日産ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-13-y-fm-vs-ka-f
2026_27,J1,明治安田J1リーグ,j1,13.0,第１３節第２日,2026-11-01,14:00,chib,fuku,,,フクアリ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-13-chib-vs-fuku
2026_27,J1,明治安田J1リーグ,j1,13.0,第１３節第２日,2026-11-01,14:00,ngsk,tk-v,,,ピースタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-13-ngsk-vs-tk-v
2026_27,J1,明治安田J1リーグ,j1,14.0,第１４節第１日,2026-11-07,16:00,kasw,ka-f,,,三協Ｆ柏,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-14-kasw-vs-ka-f
2026_27,J1,明治安田J1リーグ,j1,14.0,第１４節第１日,2026-11-07,13:00,shim,tk-v,,,アイスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-14-shim-vs-tk-v
2026_27,J1,明治安田J1リーグ,j1,14.0,第１４節第１日,2026-11-07,14:00,y-fm,okay,,,日産ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-14-y-fm-vs-okay
2026_27,J1,明治安田J1リーグ,j1,14.0,第１４節第１日,2026-11-07,14:00,nago,kyot,,,豊田ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-14-nago-vs-kyot
2026_27,J1,明治安田J1リーグ,j1,14.0,第１４節第１日,2026-11-07,15:00,FCtk,kasm,,,味スタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-14-FCtk-vs-kasm
2026_27,J1,明治安田J1リーグ,j1,14.0,第１４節第１日,2026-11-07,15:00,fuku,ngsk,,,ベススタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-14-fuku-vs-ngsk
2026_27,J1,明治安田J1リーグ,j1,14.0,第１４節第２日,2026-11-08,14:00,mcd,hiro,,,Ｇスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-14-mcd-vs-hiro
2026_27,J1,明治安田J1リーグ,j1,14.0,第１４節第２日,2026-11-08,14:00,kobe,uraw,,,MUFG国立,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-14-kobe-vs-uraw
2026_27,J1,明治安田J1リーグ,j1,14.0,第１４節第２日,2026-11-08,15:00,g-os,c-os,,,パナスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-14-g-os-vs-c-os
2026_27,J1,明治安田J1リーグ,j1,14.0,第１４節第２日,2026-11-08,17:00,chib,mito,,,フクアリ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-14-chib-vs-mito
2026_27,J1,明治安田J1リーグ,j1,15.0,第１５節第１日,2026-11-20,19:00,kasw,chib,,,三協Ｆ柏,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-15-kasw-vs-chib
2026_27,J1,明治安田J1リーグ,j1,15.0,第１５節第２日,2026-11-21,,kasm,shim,,,メルスタ,,postponed_or_tbd,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-15-kasm-vs-shim
2026_27,J1,明治安田J1リーグ,j1,15.0,第１５節第２日,2026-11-21,14:00,kyot,uraw,,,サンガＳ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-15-kyot-vs-uraw
2026_27,J1,明治安田J1リーグ,j1,15.0,第１５節第２日,2026-11-21,,kobe,mito,,,ノエスタ,,postponed_or_tbd,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-15-kobe-vs-mito
2026_27,J1,明治安田J1リーグ,j1,15.0,第１５節第２日,2026-11-21,14:00,tk-v,nago,,,味スタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-15-tk-v-vs-nago
2026_27,J1,明治安田J1リーグ,j1,15.0,第１５節第２日,2026-11-21,14:00,mcd,ngsk,,,Ｇスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-15-mcd-vs-ngsk
2026_27,J1,明治安田J1リーグ,j1,15.0,第１５節第２日,2026-11-21,14:00,hiro,y-fm,,,Ｅピース,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-15-hiro-vs-y-fm
2026_27,J1,明治安田J1リーグ,j1,15.0,第１５節第２日,2026-11-21,15:00,ka-f,fuku,,,Ｕ等々力,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-15-ka-f-vs-fuku
2026_27,J1,明治安田J1リーグ,j1,15.0,第１５節第２日,2026-11-21,15:00,c-os,FCtk,,,ハナサカ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-15-c-os-vs-FCtk
2026_27,J1,明治安田J1リーグ,j1,15.0,第１５節第２日,2026-11-21,16:00,g-os,okay,,,パナスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-15-g-os-vs-okay
2026_27,J1,明治安田J1リーグ,j1,16.0,第１６節第１日,2026-11-25,19:00,mito,tk-v,,,水戸信ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-16-mito-vs-tk-v
2026_27,J1,明治安田J1リーグ,j1,16.0,第１６節第１日,2026-11-25,19:00,chib,nago,,,フクアリ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-16-chib-vs-nago
2026_27,J1,明治安田J1リーグ,j1,16.0,第１６節第１日,2026-11-25,19:00,FCtk,hiro,,,味スタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-16-FCtk-vs-hiro
2026_27,J1,明治安田J1リーグ,j1,16.0,第１６節第１日,2026-11-25,19:00,okay,shim,,,ＪＦＥス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-16-okay-vs-shim
2026_27,J1,明治安田J1リーグ,j1,16.0,第１６節第１日,2026-11-25,19:00,fuku,y-fm,,,ベススタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-16-fuku-vs-y-fm
2026_27,J1,明治安田J1リーグ,j1,16.0,第１６節第１日,2026-11-25,19:00,ngsk,ka-f,,,ピースタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-16-ngsk-vs-ka-f
2026_27,J1,明治安田J1リーグ,j1,16.0,第１６節第１日,2026-11-25,19:30,uraw,c-os,,,埼玉,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-16-uraw-vs-c-os
2026_27,J1,明治安田J1リーグ,j1,17.0,第１７節第１日,2026-11-28,16:00,kasw,hiro,,,三協Ｆ柏,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-17-kasw-vs-hiro
2026_27,J1,明治安田J1リーグ,j1,17.0,第１７節第１日,2026-11-28,14:00,kyot,c-os,,,サンガＳ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-17-kyot-vs-c-os
2026_27,J1,明治安田J1リーグ,j1,17.0,第１７節第１日,2026-11-28,15:00,kobe,chib,,,ノエスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-17-kobe-vs-chib
2026_27,J1,明治安田J1リーグ,j1,17.0,第１７節第１日,2026-11-28,14:00,mcd,tk-v,,,Ｇスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-17-mcd-vs-tk-v
2026_27,J1,明治安田J1リーグ,j1,17.0,第１７節第１日,2026-11-28,14:00,shim,uraw,,,アイスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-17-shim-vs-uraw
2026_27,J1,明治安田J1リーグ,j1,17.0,第１７節第１日,2026-11-28,15:00,kasm,okay,,,メルスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-17-kasm-vs-okay
2026_27,J1,明治安田J1リーグ,j1,17.0,第１７節第１日,2026-11-28,15:00,ka-f,g-os,,,Ｕ等々力,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-17-ka-f-vs-g-os
2026_27,J1,明治安田J1リーグ,j1,17.0,第１７節第２日,2026-11-29,14:00,mito,ngsk,,,水戸信ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-17-mito-vs-ngsk
2026_27,J1,明治安田J1リーグ,j1,17.0,第１７節第２日,2026-11-29,14:00,y-fm,FCtk,,,日産ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-17-y-fm-vs-FCtk
2026_27,J1,明治安田J1リーグ,j1,17.0,第１７節第２日,2026-11-29,15:00,nago,fuku,,,豊田ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-17-nago-vs-fuku
2026_27,J1,明治安田J1リーグ,j1,18.0,第１８節第１日,2026-12-04,18:30,FCtk,ka-f,,,MUFG国立,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-18-FCtk-vs-ka-f
2026_27,J1,明治安田J1リーグ,j1,18.0,第１８節第２日,2026-12-05,,kasw,fuku,,,三協Ｆ柏,,postponed_or_tbd,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-18-kasw-vs-fuku
2026_27,J1,明治安田J1リーグ,j1,18.0,第１８節第２日,2026-12-05,13:00,chib,kasm,,,フクアリ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-18-chib-vs-kasm
2026_27,J1,明治安田J1リーグ,j1,18.0,第１８節第２日,2026-12-05,14:00,uraw,nago,,,埼玉,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-18-uraw-vs-nago
2026_27,J1,明治安田J1リーグ,j1,18.0,第１８節第２日,2026-12-05,14:00,tk-v,kyot,,,味スタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-18-tk-v-vs-kyot
2026_27,J1,明治安田J1リーグ,j1,18.0,第１８節第２日,2026-12-05,15:00,c-os,mito,,,ハナサカ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-18-c-os-vs-mito
2026_27,J1,明治安田J1リーグ,j1,18.0,第１８節第２日,2026-12-05,15:00,ngsk,shim,,,ピースタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-18-ngsk-vs-shim
2026_27,J1,明治安田J1リーグ,j1,18.0,第１８節第３日,2026-12-06,16:00,mcd,okay,,,Ｇスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-18-mcd-vs-okay
2026_27,J1,明治安田J1リーグ,j1,18.0,第１８節第３日,2026-12-06,14:00,hiro,kobe,,,Ｅピース,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-18-hiro-vs-kobe
2026_27,J1,明治安田J1リーグ,j1,18.0,第１８節第３日,2026-12-06,15:00,g-os,y-fm,,,パナスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-18-g-os-vs-y-fm
2026_27,J1,明治安田J1リーグ,j1,19.0,第１９節第１日,2026-12-12,14:00,shim,kobe,,,アイスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-19-shim-vs-kobe
2026_27,J1,明治安田J1リーグ,j1,19.0,第１９節第１日,2026-12-12,14:00,c-os,mcd,,,ハナサカ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-19-c-os-vs-mcd
2026_27,J1,明治安田J1リーグ,j1,19.0,第１９節第１日,2026-12-12,16:00,g-os,tk-v,,,パナスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-19-g-os-vs-tk-v
2026_27,J1,明治安田J1リーグ,j1,19.0,第１９節第２日,2026-12-13,13:00,y-fm,ngsk,,,日産ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-19-y-fm-vs-ngsk
2026_27,J1,明治安田J1リーグ,j1,19.0,第１９節第２日,2026-12-13,14:00,kyot,chib,,,サンガＳ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-19-kyot-vs-chib
2026_27,J1,明治安田J1リーグ,j1,19.0,第１９節第２日,2026-12-13,14:00,okay,kasw,,,ＪＦＥス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-19-okay-vs-kasw
2026_27,J1,明治安田J1リーグ,j1,19.0,第１９節第２日,2026-12-13,14:00,hiro,kasm,,,Ｅピース,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-19-hiro-vs-kasm
2026_27,J1,明治安田J1リーグ,j1,19.0,第１９節第２日,2026-12-13,15:00,uraw,ka-f,,,埼玉,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-19-uraw-vs-ka-f
2026_27,J1,明治安田J1リーグ,j1,19.0,第１９節第２日,2026-12-13,15:00,nago,mito,,,豊田ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-19-nago-vs-mito
2026_27,J1,明治安田J1リーグ,j1,19.0,第１９節第２日,2026-12-13,15:00,fuku,FCtk,,,ベススタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-19-fuku-vs-FCtk
2026_27,J1,明治安田J1リーグ,j1,16.0,第１６節第２日,2026-12-16,,kyot,kobe,,,サンガＳ,,postponed_or_tbd,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-16-kyot-vs-kobe
2026_27,J1,明治安田J1リーグ,j1,16.0,第１６節第２日,2026-12-16,19:00,kasm,mcd,,,メルスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-16-kasm-vs-mcd
2026_27,J1,明治安田J1リーグ,j1,16.0,第１６節第２日,2026-12-16,19:00,g-os,kasw,,,パナスタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-16-g-os-vs-kasw
2026_27,J1,明治安田J1リーグ,j1,20.0,第２０節第１日,2026-12-19,13:00,chib,c-os,,,フクアリ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-20-chib-vs-c-os
2026_27,J1,明治安田J1リーグ,j1,20.0,第２０節第１日,2026-12-19,14:00,mito,FCtk,,,水戸信ス,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-20-mito-vs-FCtk
2026_27,J1,明治安田J1リーグ,j1,20.0,第２０節第１日,2026-12-19,14:00,nago,hiro,,,パロ瑞穂,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-20-nago-vs-hiro
2026_27,J1,明治安田J1リーグ,j1,20.0,第２０節第１日,2026-12-19,14:30,fuku,shim,,,ベススタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-20-fuku-vs-shim
2026_27,J1,明治安田J1リーグ,j1,20.0,第２０節第１日,2026-12-19,14:30,ngsk,uraw,,,ピースタ,,unplayed,https://data.j-league.or.jp/SFMS01/search?competition_years=2026&competition_frame_ids=1&tv_relay_station_name=,2026_27-j1-20-ngsk-vs-uraw
